,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
6141825,545,1,176985.39,0,14714.0,0.0,0,0.0,176985.39,0,0
4340643,308,0,18815.07,0,573.0,0.0,0,0.0,0.0,0,0
534738,21,0,206813.67,0,3717633.82,3924447.49,0,226110.4,19296.73,0,0
4266741,307,0,212600.32,0,6888775.99,7101376.32,0,8807459.03,8417811.57,0,0
5907549,404,1,165899.24,0,11331.0,0.0,0,17787.28,183686.52,0,0
1967588,178,0,20787.35,0,0.0,0.0,0,0.0,0.0,0,0
6345895,694,2,14701.5,0,49.0,0.0,0,0.0,14701.5,0,0
1422910,139,0,5457.31,0,0.0,0.0,0,18949.53,24406.84,0,0
4609632,329,1,98343.88,0,62879.0,0.0,0,1085572.65,1183916.53,0,0
1331487,137,0,9823.41,0,0.0,0.0,0,0.0,0.0,0,0
151047,12,0,23321.83,0,148459.0,125137.17,0,0.0,0.0,0,0
1704462,160,2,456316.12,0,65695.45,0.0,0,1198375.25,1387159.77,0,0
4853791,347,1,166859.61,0,0.0,0.0,0,928351.72,1095211.32,0,0
1635571,157,0,20478.74,0,210.0,0.0,0,0.0,0.0,0,0
15952,8,0,257508.3,0,6400.0,263908.3,0,252712.73,0.0,0,0
2349864,189,1,334949.66,0,0.0,0.0,0,2546352.98,2881302.64,0,0
4292548,307,1,156166.24,0,5003.0,0.0,0,305187.99,461354.24,0,0
3654308,275,1,147857.31,0,0.0,0.0,0,276465.65,424322.96,0,0
5314316,373,1,429702.42,0,1439.0,0.0,0,536634.9,966337.31,0,0
979181,44,0,34651.44,0,0.0,0.0,0,0.0,0.0,0,0
5945305,405,0,18458.99,0,0.0,0.0,0,0.0,0.0,0,0
6100294,522,0,4954.15,0,599682.0,594727.85,0,0.0,0.0,0,0
4219481,305,0,7283.47,0,21696515.63,21703799.1,0,1086629.71,1079346.24,0,0
2019669,180,1,376983.78,0,77756.0,0.0,0,1292878.57,1669862.35,0,0
3680939,276,1,149352.1,0,51.0,0.0,0,0.0,149352.1,0,0
1515664,153,1,183054.68,0,0.0,0.0,0,806531.15,989585.83,0,0
2819566,226,0,268662.29,0,815008.61,1083670.9,0,827017.92,558355.63,0,0
5989316,416,2,152858.91,0,5028.0,0.0,0,727051.91,879910.83,0,0
3479779,258,0,85285.47,0,1828650.82,1913936.29,0,7903446.04,7818160.57,0,0
2414439,202,0,13121.39,0,0.0,0.0,0,0.0,0.0,0,0
2058788,181,2,1015010.45,0,21390.0,0.0,0,7271622.27,8286632.72,0,0
5594051,394,0,179214.93,0,25646.0,204860.93,0,1485936.77,1306721.84,0,0
6211435,588,0,4874.5,0,1355.0,0.0,0,0.0,0.0,0,0
1200242,133,0,190414.97,0,958366.61,1148781.59,0,1096960.37,906545.39,0,0
4035286,299,0,113609.32,0,518.0,114127.32,0,70729.09,0.0,0,0
250605,14,1,94312.7,0,10254.0,0.0,0,1606.0,0.0,0,0
5348502,375,1,133896.51,0,30471.0,0.0,0,10919.27,144815.78,0,0
4935557,350,1,149261.94,0,79913.0,0.0,0,657379.32,806641.27,0,0
1204073,133,1,412594.44,0,49731.0,0.0,0,0.0,412594.44,0,0
2807299,225,1,326600.3,0,0.0,0.0,0,3763057.79,4089658.08,0,0
65047,9,1,168019.41,0,120334.71,0.0,0,2815509.64,3791889.68,0,0
3087468,235,0,233240.14,0,9947.0,243187.14,0,0.0,0.0,0,0
2050237,181,0,266929.99,0,2757648.72,3024578.71,0,447502.08,180572.1,0,0
4483643,324,0,261185.63,0,14626.0,275811.63,0,57663.52,0.0,0,0
3608568,265,0,1621.92,0,47132.54,45510.62,0,0.0,0.0,0,0
153499,12,1,151937.95,0,0.0,0.0,0,6239453.39,6391391.34,0,0
1781892,162,0,6896.11,0,269556.0,262659.89,0,0.0,0.0,0,0
3211250,249,0,5699.99,0,0.0,0.0,0,0.0,0.0,0,0
2387413,201,1,138198.88,0,15984.0,0.0,0,0.0,138198.88,0,0
5947327,405,0,487.52,0,0.0,0.0,0,0.0,0.0,0,0
4876701,348,0,142670.13,0,72175.0,214845.13,0,0.0,0.0,0,0
5327541,374,1,21144.72,0,11055.0,0.0,0,2043285.67,2064430.39,0,0
3030937,233,0,345.92,0,0.0,0.0,0,0.0,0.0,0,0
3383713,255,0,9423.53,0,268541.87,259118.34,0,0.0,0.0,0,0
4010505,298,1,148680.6,0,100690.0,0.0,0,1828470.97,1613344.46,0,0
2771966,213,1,34060.35,0,0.0,0.0,0,1336596.32,1370656.66,0,0
4462941,323,0,21178.04,0,281945.82,260767.78,0,0.0,0.0,0,0
121466,11,1,199742.77,0,18562.0,0.0,0,191931.36,325261.99,0,0
1171455,132,2,117694.23,0,249.0,0.0,0,783905.22,901599.45,0,0
4649843,330,0,170403.88,0,31226.0,201629.88,0,55552.72,0.0,0,0
3478604,258,0,14952.93,0,334.0,0.0,0,0.0,0.0,0,0
5676588,397,0,57013.01,0,1081030.08,1138043.08,0,239095.65,182082.65,0,0
167253,12,0,10794.54,0,470335.37,459540.82,0,0.0,0.0,0,0
6303719,684,0,26529.99,0,655463.28,681993.27,0,927035.83,900505.83,0,0
5316578,374,1,45479.4,0,0.0,0.0,0,1478695.47,1524174.87,0,0
40592,9,0,252407.46,0,900109.43,1152516.89,0,592819.21,340411.75,0,0
1216230,133,1,205769.69,0,904.0,0.0,0,333470.39,539240.08,0,0
216602,13,1,262951.0,0,192829.0,0.0,0,541045.64,803996.64,0,0
1868233,164,1,86647.94,0,290185.12,203537.18,0,424376.79,511024.73,0,0
3345481,253,0,15262.46,0,0.0,0.0,0,0.0,0.0,0,0
493251,20,0,216372.07,0,10991157.98,11207530.05,0,378137.46,161765.38,0,0
5913781,404,1,93951.17,0,110692.65,16741.48,0,1512149.39,1606100.55,0,0
4593831,328,1,86729.35,0,26852.0,0.0,0,4291982.49,4378711.84,0,0
1361710,138,0,1527.33,0,1033.0,0.0,0,0.0,0.0,0,0
2612233,208,0,465957.7,0,5109370.86,5575328.56,0,9489808.05,9023850.35,0,0
4831891,347,0,41429.9,0,0.0,0.0,0,0.0,0.0,0,0
3270176,251,1,27642.09,0,71389.0,43746.91,0,110183.24,137825.33,0,0
3997425,298,2,53659.09,0,0.0,0.0,0,325313.55,378972.65,0,0
5396024,377,1,338419.86,0,0.0,0.0,0,1459543.74,1797963.6,0,0
4987430,352,0,5447.16,0,11646.0,6198.84,0,2278011.48,2283458.64,0,0
1878002,164,0,13441.64,0,0.0,0.0,0,0.0,0.0,0,0
623265,34,0,388194.21,0,759920.49,1148114.69,0,3007020.79,2618826.59,0,0
2104854,183,1,56111.3,0,123840.0,67728.7,0,43790.86,99902.16,0,0
4222192,306,0,11468.45,0,9973.0,0.0,0,0.0,0.0,0,0
135764,11,1,510833.42,0,5097.0,0.0,0,90546.24,547876.51,0,0
1561381,155,0,27157.88,0,285.0,0.0,0,0.0,0.0,0,0
448067,19,0,1905.25,0,41940.0,40034.75,0,0.0,0.0,0,0
5336507,374,1,250459.83,0,70545.0,0.0,0,656159.02,906618.85,0,0
3441925,257,0,31838.02,0,29324.0,0.0,0,0.0,0.0,0,0
2891948,228,0,11282.58,0,0.0,0.0,0,0.0,0.0,0,0
515293,20,0,10555.53,0,20392.0,9836.47,0,0.0,0.0,0,0
2415644,202,0,332205.45,0,11590.0,343795.45,0,90672.53,0.0,0,0
6323594,688,0,1584.2,0,0.0,0.0,0,0.0,0.0,0,0
922141,43,1,260547.72,0,21998.0,0.0,0,0.0,260547.72,0,0
3193641,249,0,115686.42,0,27130398.69,27246085.11,0,195296.05,79609.63,0,0
1595234,156,0,609618.66,0,14197.0,623815.66,0,0.0,0.0,0,0
497936,20,2,579679.45,0,0.0,0.0,0,629046.9,1628032.4,0,0
3283654,252,0,71454.12,0,138327.0,66872.87,0,0.0,0.0,0,0
5093775,355,0,130680.6,0,611973.0,742653.6,0,41897.84,0.0,0,0
3348243,253,1,35579.83,0,0.0,0.0,0,1838218.38,1873798.21,0,0
1170413,132,0,19404.99,0,0.0,0.0,0,0.0,0.0,0,0
2523401,205,1,274609.17,0,0.0,0.0,0,3798246.66,4072855.83,0,0
2864932,227,0,288221.23,0,2690667.42,2978888.66,0,1081670.27,793449.04,0,0
61514,9,1,359524.12,0,203.0,0.0,0,97513.26,460184.44,0,0
720248,37,0,17806.98,0,3890594.51,3908401.48,0,2071292.19,2053485.21,0,0
2442275,203,1,397631.67,0,201270.53,0.0,0,999974.42,1397606.09,0,0
5461949,379,1,110306.39,0,11147.0,0.0,0,330995.69,441302.07,0,0
5701885,398,0,1469.99,0,145908.35,144438.37,0,0.0,0.0,0,0
5729153,399,0,14578.48,0,74577.12,59998.64,0,0.0,0.0,0,0
4500298,325,1,295711.79,0,19186.0,0.0,0,197440.28,493152.07,0,0
2029399,180,0,10254.82,0,218.0,0.0,0,0.0,0.0,0,0
2890153,228,0,634210.83,0,15199732.51,15833943.33,0,3209910.36,2575699.53,0,0
1729006,160,1,67877.1,0,235198.0,167320.9,0,0.0,67877.1,0,0
1314327,136,1,3711.92,0,501819.44,498107.52,0,50061.99,53773.9,0,0
5198686,369,1,226033.8,0,0.0,0.0,0,356568.44,582602.24,0,0
5833263,402,0,8180.92,0,100991.0,92810.08,0,0.0,0.0,0,0
5482600,379,0,162973.15,0,3886478.73,4049451.88,0,347908.18,184935.03,0,0
573406,24,0,250543.48,0,1533500.02,1784043.51,0,2237993.15,1987449.67,0,0
2615594,208,0,8820.04,0,0.0,0.0,0,0.0,0.0,0,0
1347539,137,2,890819.02,0,77.0,0.0,0,612028.22,1502847.24,0,0
1443466,140,1,127209.83,0,20773.0,0.0,0,151438.68,278648.51,0,0
5904229,403,0,5123.09,0,0.0,0.0,0,0.0,0.0,0,0
6038053,478,0,247909.23,0,1833417.33,2081326.56,0,287947.78,40038.55,0,0
1323934,137,0,8142.3,0,0.0,0.0,0,0.0,0.0,0,0
6349413,695,0,4062.35,0,3772.0,0.0,0,0.0,0.0,0,0
4498764,325,1,548968.71,0,0.0,0.0,0,1330269.03,1879237.74,0,0
1204045,133,1,43443.45,0,52734.0,9290.55,0,2039673.11,2083116.56,0,0
3883868,283,0,119117.85,0,4938.0,124055.85,0,179318.11,60200.26,0,0
5413766,378,0,48683.44,0,2689854.38,2738537.82,0,254329.83,205646.39,0,0
1535644,154,0,392.93,0,4051.0,3658.07,0,0.0,0.0,0,0
4624094,329,0,6723.87,0,61491.9,54768.03,0,0.0,0.0,0,0
3584188,261,2,95541.79,0,25927.0,0.0,0,0.0,95541.79,0,0
5732255,399,0,10873.92,0,4681816.03,4692689.96,0,284143.43,273269.51,0,0
2758321,212,1,261665.25,0,0.0,0.0,0,1377111.09,1638776.34,0,0
1687284,159,1,179035.86,0,340174.0,161138.14,0,336200.98,515236.84,0,0
1373648,138,1,85864.7,0,9981.0,0.0,0,120210.51,165724.47,0,0
3404876,255,0,4060.37,0,60986.0,56925.63,0,0.0,0.0,0,0
1136260,131,1,134.07,0,110622.0,110487.93,0,0.0,134.07,0,0
5649826,396,1,170083.1,0,0.0,0.0,0,1798825.63,1968908.74,0,0
4944655,351,0,224676.22,0,9062.0,233738.22,0,405131.31,180455.09,0,0
5515936,380,1,103411.1,0,51678.0,0.0,0,0.0,103411.1,0,0
2264629,187,0,68699.84,0,71230.0,139929.84,0,7693572.04,7624872.19,0,0
6243291,595,0,28721.16,0,0.0,0.0,0,0.0,0.0,0,0
3889208,284,0,13514.32,0,31772.73,18258.41,0,0.0,0.0,0,0
4536011,326,0,15639.39,0,0.0,0.0,0,0.0,0.0,0,0
2194637,185,0,303971.85,0,15095799.8,15399771.64,0,733287.39,429315.55,0,0
3659885,275,0,13488.89,0,52606.0,39117.11,0,0.0,0.0,0,0
1505717,143,0,5165.16,0,27538.0,22372.84,0,59727.34,64892.5,0,0
4172432,304,0,3128.87,0,282.0,3410.87,0,0.0,0.0,0,0
3316417,252,0,3247.64,0,29497.0,26249.36,0,0.0,0.0,0,0
3999559,298,1,284023.35,0,0.0,0.0,0,9750254.84,10034278.2,0,0
2220540,186,1,114185.84,0,0.0,0.0,0,523742.74,637928.58,0,0
3012775,232,0,8945.27,0,0.0,0.0,0,0.0,0.0,0,0
5485670,379,0,8089.63,0,0.0,0.0,0,0.0,0.0,0,0
1062886,119,0,194060.5,0,6570519.11,6764579.62,0,765047.83,570987.32,0,0
2096755,182,0,44094.81,0,111174.0,155268.81,0,0.0,0.0,0,0
5348058,375,0,10692.07,0,32563.0,21870.93,0,0.0,0.0,0,0
990361,45,0,1184.27,0,100093.0,98908.73,0,437567.23,438751.5,0,0
3173241,238,1,75402.36,0,0.0,0.0,0,2373297.99,2448700.35,0,0
5649624,396,1,425609.91,0,387154.54,0.0,0,1226968.92,1652578.83,0,0
5312119,373,1,263300.37,0,0.0,0.0,0,680945.04,944245.41,0,0
1789564,162,0,5599.64,0,19166.0,13566.36,0,0.0,0.0,0,0
815091,40,0,10974.96,0,0.0,0.0,0,0.0,0.0,0,0
6262394,612,2,615627.65,0,352372.0,0.0,0,1314710.88,1930338.53,0,0
1352756,137,1,174737.44,0,260727.0,85989.56,0,22014.96,196752.4,0,0
3408732,255,1,29037.27,0,0.0,0.0,0,3525808.38,3554845.65,0,0
3377611,254,1,36225.22,0,0.0,0.0,0,71775.55,108000.76,0,0
5274785,372,0,18323.77,0,182451.0,164127.23,0,0.0,0.0,0,0
5781022,400,1,16324.54,0,0.0,0.0,0,4869199.95,4885524.5,0,0
2956120,230,1,184865.2,0,39862.0,0.0,0,2435215.92,2620081.12,0,0
3179461,239,0,2116.42,0,869.0,0.0,0,0.0,0.0,0,0
3580519,261,1,208724.21,0,0.0,0.0,0,524341.81,733066.02,0,0
1032396,93,0,251766.68,0,380.0,252146.68,0,1633765.74,1381999.05,0,0
1724551,160,1,1697093.54,0,1697093.54,0.0,0,248234.32,1945327.86,1,0
4471169,324,0,22880.29,0,0.0,0.0,0,0.0,0.0,0,0
2396848,201,1,248608.8,0,94569.0,0.0,0,0.0,248608.8,0,0
2368190,191,0,10334.34,0,30525.0,20190.66,0,0.0,0.0,0,0
4017464,299,0,5457.54,0,0.0,0.0,0,0.0,0.0,0,0
4192401,305,1,220402.79,0,0.0,0.0,0,729532.66,949935.45,0,0
3310198,252,1,54108.4,0,0.0,0.0,0,1498200.21,1552308.62,0,0
4269470,307,0,10380.1,0,207090.27,196710.18,0,0.0,0.0,0,0
2420672,202,0,4014.51,0,562173.78,558159.27,0,0.0,0.0,0,0
774730,39,0,12166.62,0,0.0,0.0,0,0.0,0.0,0,0
460269,19,1,50586.29,0,149278.61,98692.31,0,3063149.11,3235790.56,0,0
5032226,354,1,4563.4,0,0.0,0.0,0,886123.32,890686.72,0,0
2941177,230,1,5557.3,0,11641.0,6083.7,0,24817.87,30375.17,0,0
3193753,249,1,341600.05,0,0.0,0.0,0,2353820.69,2695420.73,0,0
2334866,188,1,38085.88,0,274819.0,236733.12,0,1093113.24,1131199.12,0,0
1420601,139,2,310256.84,0,0.0,0.0,0,1923528.33,2233785.17,0,0
1240088,134,1,316935.33,0,0.0,0.0,0,2110702.83,2427638.16,0,0
5615096,395,0,198198.14,0,1377.0,199575.14,0,0.0,0.0,0,0
6317473,687,1,219637.55,0,1012.0,0.0,0,311620.53,531258.08,0,0
4798251,345,2,1682915.66,0,35804.0,0.0,0,0.0,1682915.66,0,0
3573525,261,0,834.81,0,1262.0,427.19,0,0.0,0.0,0,0
6361140,717,0,13340.94,0,31224.0,17883.06,0,0.0,0.0,0,0
3371601,254,0,3810.63,0,0.0,0.0,0,0.0,0.0,0,0
2493505,204,0,11105.35,0,0.0,0.0,0,0.0,0.0,0,0
5602471,394,0,13085.29,0,0.0,0.0,0,0.0,0.0,0,0
3958775,289,2,21639.78,0,0.0,0.0,0,1051040.68,1072680.46,0,0
1803912,162,1,106584.25,0,137518.0,30933.75,0,134617.43,241201.68,0,0
2557365,206,0,2870.41,0,28719.0,25848.59,0,0.0,0.0,0,0
4460939,323,0,36063.22,0,0.0,0.0,0,0.0,0.0,0,0
2811653,225,2,363808.05,0,0.0,0.0,0,3629961.94,3993769.98,0,0
2891903,228,1,103445.5,0,0.0,0.0,0,6022218.35,6125663.85,0,0
3557957,260,1,264553.3,0,75174.99,0.0,0,3413314.86,3677868.16,0,0
2229419,186,0,120467.46,0,53092.0,173559.46,0,479124.18,358656.72,0,0
4359795,309,0,2991.63,0,11288.0,8296.37,0,0.0,0.0,0,0
6177759,565,0,9228.78,0,0.0,0.0,0,0.0,0.0,0,0
3726092,278,0,185700.79,0,103054.0,288754.79,0,2966402.63,2780701.85,0,0
998215,45,0,2020.11,0,99291.0,97270.89,0,0.0,0.0,0,0
4094273,301,0,32319.44,0,58624.0,26304.56,0,0.0,0.0,0,0
5284479,372,1,74008.28,0,0.0,0.0,0,182279.52,256287.8,0,0
1684457,159,1,319836.87,0,0.0,0.0,0,1184648.6,1504485.47,0,0
5914446,404,2,586216.81,0,0.0,0.0,0,629983.3,1216200.11,0,0
5680317,397,1,362016.37,0,0.0,0.0,0,798411.28,1160427.65,0,0
5863597,403,1,92611.2,0,0.0,0.0,0,2832735.4,2925346.6,0,0
3647033,275,2,702150.01,0,0.0,0.0,0,1406464.25,2108614.26,0,0
6066153,514,2,765743.32,0,0.0,0.0,0,3547885.66,4313628.98,0,0
1989903,179,0,3883.13,0,0.0,0.0,0,0.0,0.0,0,0
6300681,681,0,525975.18,0,30001.0,555976.18,0,0.0,0.0,0,0
3807635,281,0,74642.39,0,16849.0,91491.39,0,1135490.13,1060847.73,0,0
4538908,326,0,512988.86,0,13821.0,526809.86,0,0.0,0.0,0,0
623037,34,0,21667.53,0,116467.1,94799.57,0,0.0,0.0,0,0
4969037,351,0,123662.04,0,15778.0,139440.04,0,83757.02,0.0,0,0
2557067,206,1,139758.44,0,0.0,0.0,0,596840.0,860892.57,0,0
1152195,131,0,16717.58,0,23876.0,7158.42,0,0.0,0.0,0,0
3214600,249,1,44868.19,0,49986.0,5117.81,0,373037.52,417905.71,0,0
1529216,153,0,244811.76,0,51742.0,296553.76,0,0.0,0.0,0,0
638147,35,1,14861.49,0,0.0,0.0,0,16660.0,84623.66,0,0
6195660,573,0,11483.21,0,31415.0,19931.79,0,0.0,0.0,0,0
5029427,354,0,177488.93,0,20908.0,198396.93,0,137166.98,0.0,0,0
6023388,469,1,132663.36,0,0.0,0.0,0,664020.37,796683.73,0,0
432602,18,0,207404.08,0,0.0,207404.08,0,1106317.07,983287.99,0,0
790579,40,1,287674.68,0,898.0,0.0,0,2123744.88,3441766.29,0,0
1678489,159,1,75286.29,0,7324.0,0.0,0,774880.41,850166.69,0,0
1486855,142,0,5936.21,0,0.0,0.0,0,0.0,0.0,0,0
4899031,349,0,5905.21,0,19128.64,13223.43,0,0.0,0.0,0,0
797359,40,1,552404.91,0,415.0,0.0,0,10340.0,484884.33,0,0
1656587,158,0,93647.9,0,8.0,93655.9,0,456454.84,362806.94,0,0
3711011,277,0,28559.5,0,161556.85,132997.35,0,0.0,0.0,0,0
5574488,393,1,183774.46,0,0.0,0.0,0,3419949.34,3603723.8,0,0
3503239,259,0,297022.39,0,3402562.06,3699584.46,0,1196815.17,899792.78,0,0
3581972,261,0,14691.41,0,0.0,0.0,0,0.0,0.0,0,0
5917615,404,1,353179.2,0,0.0,0.0,0,1818738.23,2171917.43,0,0
5478084,379,0,14727.55,0,50071.0,35343.45,0,0.0,0.0,0,0
4788662,345,0,141346.1,0,4337853.25,4479199.35,0,255086.04,113739.93,0,0
1235945,134,2,1480518.9,0,0.0,0.0,0,4665771.5,7635032.6,0,0
2648841,209,2,504208.74,0,22339.0,0.0,0,387814.26,892023.01,0,0
559222,22,0,4585.54,0,463.0,0.0,0,0.0,0.0,0,0
6045473,492,1,231656.12,0,0.0,0.0,0,1182943.66,1414599.78,0,0
2912424,229,1,180553.17,0,148.0,0.0,0,135357.07,315910.24,0,0
550887,21,1,40144.99,0,0.0,0.0,0,1016174.83,1056319.82,0,0
2719989,211,1,184334.78,0,9722.0,0.0,0,451040.37,635375.15,0,0
1599192,156,0,179326.43,0,0.0,179326.43,0,260059.56,80733.13,0,0
1946990,177,0,8218.98,0,29868.43,21649.44,0,0.0,0.0,0,0
3874774,283,0,3248.67,0,0.0,0.0,0,0.0,0.0,0,0
1016385,47,0,1922.76,0,6005.0,4082.24,0,0.0,0.0,0,0
1109607,130,2,215285.66,0,0.0,0.0,0,329720.47,290227.08,0,0
3033289,234,0,113414.74,0,490226.37,603641.11,0,287014.49,173599.74,0,0
1021185,47,0,510.9,0,2310.0,1799.1,0,0.0,0.0,0,0
1313009,136,1,158720.0,0,0.0,0.0,0,815180.57,973900.57,0,0
5577465,393,1,77133.12,0,342708.96,265575.84,0,149472.07,226605.19,0,0
4971206,352,0,4684.44,0,0.0,0.0,0,0.0,0.0,0,0
5661776,396,0,829.24,0,0.0,0.0,0,0.0,0.0,0,0
3570082,260,0,12983.75,0,117402.54,104418.8,0,0.0,0.0,0,0
332706,16,1,576970.12,0,8417.0,0.0,0,0.0,1816544.13,0,0
5728175,399,0,795.23,0,0.0,0.0,0,0.0,0.0,0,0
1221401,133,0,5183.73,0,0.0,0.0,0,0.0,0.0,0,0
4880930,348,0,8559.1,0,0.0,0.0,0,0.0,0.0,0,0
655148,35,0,38248.69,0,120500.0,158748.69,0,686763.29,648514.59,0,0
2017739,180,0,37118.46,0,19832.0,56950.46,0,240012.54,202894.08,0,0
577133,33,0,4315.34,0,11095.0,6779.66,0,0.0,0.0,0,0
1235044,134,1,240203.1,0,0.0,0.0,0,1811798.6,2052001.7,0,0
3977174,297,1,67697.15,0,0.0,0.0,0,352086.38,419783.53,0,0
5478787,379,0,5011.0,0,65602.0,60591.0,0,0.0,0.0,0,0
2211196,186,2,10071.14,0,0.0,0.0,0,79958.95,90030.09,0,0
2482854,204,0,2581.44,0,499297.66,496716.22,0,0.0,0.0,0,0
688741,36,2,6109.62,0,16074.0,9964.38,0,1444006.32,1450115.94,0,0
3056669,234,0,5133.68,0,0.0,0.0,0,0.0,0.0,0,0
296085,15,0,8652.96,0,213146.4,204493.44,0,0.0,0.0,0,0
4849147,347,1,45773.71,0,2047.0,0.0,0,1084005.0,1129778.71,0,0
1138276,131,2,70656.98,0,35957.0,0.0,0,0.0,70656.98,0,0
3268194,251,1,248606.47,0,545.0,0.0,0,1711571.42,1960177.89,0,0
2820671,226,0,18496.65,0,12025.0,0.0,0,0.0,0.0,0,0
2213844,186,0,15032.78,0,0.0,0.0,0,0.0,0.0,0,0
248465,14,1,126804.83,0,0.0,0.0,0,465889.92,1060090.75,0,0
3360127,254,0,83732.13,0,5766231.72,5849963.84,0,765729.8,681997.67,0,0
6239525,595,0,14058.39,0,427156.1,413097.71,0,0.0,0.0,0,0
829630,41,0,3124.04,0,4196521.79,4199645.83,0,170719.87,167595.83,0,0
3756728,279,0,7219.21,0,0.0,0.0,0,0.0,0.0,0,0
5395567,377,0,138143.36,0,4985376.4,5123519.76,0,559342.82,421199.47,0,0
1559994,154,0,210.23,0,1611447.7,1611237.47,0,0.0,0.0,0,0
2409544,202,1,121262.06,0,0.0,0.0,0,2857117.55,2978379.62,0,0
5036207,354,0,6160.92,0,373386.91,367225.99,0,0.0,0.0,0,0
2422702,202,0,61218.6,0,5286.0,66504.6,0,0.0,0.0,0,0
952178,44,1,341002.91,0,135382.63,0.0,0,1181876.03,1547201.54,0,0
5610049,394,1,463927.92,0,430108.78,0.0,0,7069703.18,7533631.1,0,0
2009809,180,1,13087.29,0,0.0,0.0,0,1355511.58,1368598.87,0,0
989815,45,0,9165.6,0,0.0,0.0,0,0.0,0.0,0,0
5110531,355,1,52865.22,0,0.0,0.0,0,8123761.75,8176626.97,0,0
6081968,520,0,202595.73,0,122349.0,324944.73,0,0.0,0.0,0,0
1259548,134,0,718.86,0,0.0,0.0,0,0.0,0.0,0,0
863640,42,0,2619.57,0,0.0,0.0,0,0.0,0.0,0,0
4319678,308,1,156063.94,0,4287.0,0.0,0,0.0,156063.94,0,0
91495,10,0,350375.97,0,14300.0,364675.97,0,603556.9,0.0,0,0
5009536,353,0,26455.8,0,43145.0,16689.2,0,0.0,0.0,0,0
577476,33,0,318071.78,0,101222.0,419293.78,0,36013.92,0.0,0,0
2689570,211,2,127512.21,0,0.0,0.0,0,634930.35,762442.56,0,0
5366111,375,0,172310.19,0,6769636.15,6941946.34,0,10411592.43,10239282.23,0,0
1339480,137,1,86322.2,0,46302.0,0.0,0,0.0,86322.2,0,0
5910388,404,0,18564.71,0,30049.0,11484.29,0,0.0,0.0,0,0
4770641,334,0,19218.04,0,45021.0,25802.96,0,0.0,0.0,0,0
2015699,180,1,70.1,0,0.0,0.0,0,2945700.75,2945770.85,0,0
3263303,251,0,12853.01,0,0.0,0.0,0,0.0,0.0,0,0
1838751,163,0,553.42,0,0.0,0.0,0,0.0,0.0,0,0
2671223,210,1,339.86,0,0.0,0.0,0,96052.09,96391.95,0,0
3181528,239,0,74931.93,0,514.0,75445.93,0,36566.1,0.0,0,0
6321558,688,0,146205.55,0,87611.0,233816.55,0,349203.49,202997.94,0,0
2916278,229,0,11458.95,0,0.0,0.0,0,0.0,0.0,0,0
2723259,211,0,123126.45,0,4221701.87,4344828.32,0,123502.62,376.17,0,0
1373217,138,1,4921.62,0,0.0,0.0,0,965767.28,970688.9,0,0
40372,9,0,26687.82,0,0.0,0.0,0,0.0,0.0,0,0
3055980,234,0,174031.74,0,24121131.07,24295162.81,0,320479.29,198019.95,0,0
2121148,183,0,223095.84,0,148177.0,371272.84,0,392.0,0.0,0,0
2472242,204,1,160707.54,0,397.0,0.0,0,56595.39,217302.93,0,0
2001728,179,0,25424.06,0,0.0,0.0,0,0.0,0.0,0,0
5473329,379,1,290533.91,0,30159.0,0.0,0,565028.74,855562.65,0,0
4947338,351,1,122878.72,0,0.0,0.0,0,765273.18,888151.91,0,0
5098515,355,0,161198.02,0,8981954.7,9143152.72,0,2424760.26,2263562.24,0,0
2230028,186,0,453.23,0,0.0,0.0,0,0.0,0.0,0,0
2200862,185,1,34471.89,0,0.0,0.0,0,1220174.03,1254645.92,0,0
2814716,225,0,342257.89,0,1186.0,343443.89,0,2562006.76,2239943.45,0,0
2542857,206,0,9629.88,0,61332.0,51702.12,0,0.0,0.0,0,0
2003055,179,0,13902.57,0,95321.0,81418.43,0,0.0,0.0,0,0
1289463,135,0,171507.52,0,4018.0,175525.52,0,5758042.29,5586534.76,0,0
2517871,205,0,7664.41,0,0.0,0.0,0,0.0,0.0,0,0
6204650,585,0,3180.46,0,35890.95,32710.49,0,0.0,0.0,0,0
4996713,352,1,40897.2,0,0.0,0.0,0,445073.05,485970.25,0,0
2932928,229,0,8819.98,0,0.0,0.0,0,0.0,0.0,0,0
4257872,306,1,131126.81,0,5087.0,0.0,0,204468.0,335594.81,0,0
1591154,156,1,96643.98,0,0.0,0.0,0,627520.4,644530.47,0,0
76541,10,0,4976.65,0,0.0,0.0,0,0.0,0.0,0,0
1898188,165,1,187295.34,0,0.0,0.0,0,487898.59,675193.93,0,0
5425126,378,0,9289.12,0,0.0,0.0,0,0.0,0.0,0,0
1751781,161,0,92770.46,0,736895.45,829665.91,0,4657881.9,4852747.39,0,0
4702594,331,1,98411.98,0,2770.0,0.0,0,0.0,98411.98,0,0
3155741,237,0,2997.28,0,13909.0,10911.72,0,0.0,0.0,0,0
5290436,373,1,53687.72,0,0.0,0.0,0,72079.13,125766.85,0,0
824803,41,0,272985.77,0,6736140.43,7009126.19,0,1019687.45,530687.06,0,0
644576,35,0,298243.84,0,7410829.86,7709073.7,0,670270.03,372026.19,0,0
48336,9,0,27124.9,0,81096.0,108220.9,0,0.0,46331.87,0,0
